followers_count,following_count,engagement_rate,account_age_days,posts_per_week,bio_length,profile_picture,username_randomness,spam_keyword_score,ff_ratio,label
32121,1468,6.588341223941021,224,2.430432193284007,115,1,0.1125875964451982,0.04067737485720052,0.04570218859935867,0
455,5406,0.11699079961411363,50,14.899356371685133,5,1,0.8848748508877167,0.7992924632206966,11.881318681318682,1
145,4363,1.254177923317564,32,27.825510471234736,25,0,0.34608951515605824,0.20667979001101575,30.089655172413792,1
12733,1550,6.609431717059232,1973,3.8006903592144674,153,1,0.12611398541733884,0.056826861626876835,0.12173093536480012,0
286,5140,1.3148407361830763,80,19.01302979395488,29,0,0.7816797133827388,0.6652066476992579,17.972027972027973,1
324,733,1.4764829682210618,49,23.926274369599792,9,0,0.37570215963603903,0.6522311679631857,2.2623456790123457,1
19318,156,9.698637051546061,1575,2.2763045923017264,191,1,0.04748403411439023,0.0852048415804693,0.008075370121130552,0
273,933,1.2291417805055476,33,14.780229909330089,3,0,0.6717765957809088,0.8884835922797676,3.4175824175824174,1
38,3165,1.7040838443500856,227,4.103293803223436,24,1,0.5361367586008607,0.15326125158252,83.28947368421052,1
7279,2104,8.786390353259229,252,4.725756931852342,22,1,0.17626022658839818,0.06260547089808013,0.2890506937766177,0
477,7105,0.275369441032719,76,2.1035413724096896,18,0,0.7020999381022011,0.27267054484913134,14.89517819706499,1
1404,3331,2.5043247083044413,36,4.672421902317485,37,1,0.4627202850761905,0.4567166845932632,2.3725071225071224,1
234,6528,0.48837169877851716,12,25.295337619585215,1,0,0.7804605629408503,0.4843595708643828,27.897435897435898,1
12,4485,0.4472255344148334,32,14.627448101901482,16,0,0.36786597483870026,0.27190262408051047,373.75,1
346,4277,1.33462348544307,37,14.553957231430044,5,1,0.6031561425214917,0.6265605314952323,12.361271676300579,1
493,2817,0.8135798402856581,40,23.85649759591148,18,0,0.8658552831237716,0.436749574137233,5.713995943204869,1
113,3675,1.1124567279264315,3,26.420053876504454,9,0,0.9261771965684136,0.3758002401335036,32.52212389380531,1
344,6242,0.4161401022014687,42,15.043422595250181,16,0,0.5158485494426172,0.7949894519619565,18.1453488372093,1
309,2940,0.5144497795501173,15,4.147960316306132,16,1,0.8457260497797254,0.5542964048847124,9.514563106796116,1
375,4530,0.6380347444049754,25,27.125736226572837,0,1,0.8491090794495102,0.38101566780674817,12.08,1
40964,435,11.849857825205481,1371,4.294751409213811,50,1,0.07082110087314433,0.09533071675823726,0.010619080167952348,0
43523,688,14.658448000254314,1429,2.947125775398068,134,1,0.11354591568417652,0.07663472131046524,0.015807733841876708,0
1481,266,0.09099796075526356,267,14.77384291986564,58,1,0.28409539221412733,0.4368434488517101,0.17960837272113436,1
374,3255,0.7505375405765853,82,24.68209458130294,7,0,0.4895136126952127,0.6284207061564797,8.703208556149733,1
43141,1967,7.467329046068577,1122,2.278426668394866,71,1,0.11045842620048865,0.04694068419892581,0.04559467791659906,0
47175,2493,10.546296467247712,1505,3.327953213385495,152,1,0.07204613148988237,0.09581381198044962,0.05284578696343402,0
1670,2354,2.8695715447313126,106,11.994643675942976,32,1,0.4575301728789347,0.37185638199986926,1.4095808383233532,1
371,5325,0.5094909307221641,12,16.77557639939545,12,1,0.8329447593420247,0.2846231255152536,14.35309973045822,1
43684,812,3.9090205305749235,1471,1.8897549080330338,130,1,0.005034462237322457,0.02387517710860241,0.018588041388151268,0
21443,1543,7.992201724561296,303,3.6956094430912962,115,1,0.13506972329685527,0.033217252206173255,0.0719582148020333,0
295,1789,0.9956874359121661,62,12.84340709241725,2,0,0.8345423408829937,0.5928543597228628,6.064406779661017,1
140,5117,0.28802437645192325,24,5.560619271655486,4,1,0.5555319854332794,0.8320593015706199,36.55,1
489,3964,0.6067792866873525,70,28.62281744706902,0,0,0.6237459918087067,0.2820676482648167,8.106339468302659,1
29368,1436,9.85580060560424,664,3.156046966179017,77,1,0.2287503844368818,0.04380440759053838,0.04889675837646418,0
8320,2647,10.007818102443446,1609,0.7043147666091165,123,1,0.10068487118670769,0.06032454226840298,0.31814903846153847,0
25931,2421,12.948645180265421,1526,2.2065194173120206,135,1,0.1740199653917598,0.014609656554132024,0.09336315606802668,0
11175,1001,9.134924526439445,1587,3.981481542030496,60,1,0.21211794360156616,0.009355940691233555,0.08957494407158836,0
37814,2511,3.5341274540833445,578,0.5601545746672804,69,1,0.19087896091705306,0.09856007339528004,0.06640397736288148,0
495,2255,0.7245211692659257,32,4.588856118172312,25,0,0.9640593103945954,0.8050654291841273,4.555555555555555,1
1664,1732,0.43884781883837265,278,3.3599680214895793,12,0,0.46600673933168163,0.16370467773643776,1.0408653846153846,1
17653,1252,5.715669111658746,624,2.670189625634865,148,1,0.038445926378304046,0.02135428544903414,0.07092278932759305,0
322,4356,1.4339700882391084,80,4.8832830307610635,6,1,0.4213612097302557,0.40890171554646165,13.527950310559007,1
270,1853,0.19734795995903193,39,4.906651152414544,4,0,0.9560014767705853,0.9632126432953496,6.862962962962963,1
20,4345,1.2065616212065509,64,17.81821862830216,21,0,0.8400825201186641,0.9114437790625749,217.25,1
29520,370,13.16691839860128,1406,2.983956359543245,61,1,0.21950837821111424,0.04603553731348269,0.012533875338753388,0
1395,1955,1.037296007399392,48,9.246545168516768,11,1,0.2716750770268607,0.42895643717851295,1.4014336917562724,1
21745,2594,3.938027075366562,999,3.637739385742356,130,1,0.09434079419916269,0.0628734015059993,0.11929179121637158,0
24252,180,11.57379797600482,1183,2.3653222916755654,138,1,0.1008702422567499,0.028613504245831436,0.007422068283028204,0
115,921,0.2956590582354783,36,22.049489148896864,16,1,0.7351407046302494,0.8792566999227938,8.008695652173913,1
2400,395,3.745476704532419,880,1.7105884105923972,40,1,0.10477486822927132,0.08670601823789474,0.16458333333333333,0
423,3824,1.2153886957759303,83,22.856618366722575,20,0,0.9599404007736936,0.9912595723789637,9.040189125295509,1
8627,1306,3.0111350147906593,1963,2.541105499652754,118,1,0.2424547161584462,0.021208123747737773,0.15138518604381593,0
439,2743,0.2322640224303411,30,12.914807502945301,18,1,0.759367925273851,0.9945366316786661,6.248291571753986,1
46152,2729,13.327420100073574,1405,0.725083595695005,165,1,0.15784399441084415,0.04391306608048506,0.059130698561275785,0
217,1301,0.6726117615238993,44,16.381497956482978,22,0,0.42199507495095245,0.7249197716025324,5.9953917050691246,1
121,7291,0.6832525428288303,87,20.81642066124967,25,0,0.850047505275628,0.5461139844832288,60.256198347107436,1
285,5311,0.26218007256773695,57,3.4363589875944687,2,0,0.6025589528437295,0.5784281000669602,18.635087719298244,1
387,2067,1.0359341131220123,71,20.158316575459505,5,0,0.933561686371785,0.3162333695726253,5.341085271317829,1
22599,653,12.297044788224293,497,1.2156125168311758,59,1,0.1376329201490564,0.0049294492764416446,0.028895083853267844,0
309,5021,1.26066412581903,9,3.5947427612780167,6,0,0.945209194371746,0.2954001341451733,16.249190938511326,1
26458,2797,5.854127700926605,1375,4.713202127359486,90,1,0.11886892880818342,0.09429827840711358,0.10571471766573437,0
32806,2858,11.28960232194005,362,3.3488269407478084,170,1,0.022033607744172873,0.062295404418338175,0.0871182100835213,0
480,7300,0.18942520887685343,87,13.784873245932301,28,1,0.8181045755883136,0.8604869380060751,15.208333333333334,1
44462,2089,14.305875290494356,1115,1.5441792300549768,28,1,0.1279268617786752,0.04716263651952617,0.046983941343169446,0
1249,2471,0.4950971144757915,46,4.988720722584712,13,1,0.29221675279840154,0.31395120302566226,1.978382706164932,1
33696,2621,7.7362836450579024,1588,2.702194020368016,36,1,0.060291303576940486,0.07122202051771587,0.07778371320037987,0
310,4023,0.5922109243173841,1,22.584269835330296,25,0,0.6148077874144743,0.3019366266875193,12.977419354838709,1
209,2760,0.3289806018170731,55,6.852268847023159,7,0,0.8323906808639461,0.21012626278732977,13.205741626794259,1
24485,1043,14.703834542642635,1842,3.5856524432013974,102,1,0.23065093927348945,0.02812845635530341,0.042597508678782925,0
19315,2640,11.427229031987661,586,3.604998817890245,183,1,0.16806267182354867,0.01680200521926786,0.13668133574941754,0
29505,954,3.1437858001912096,1399,2.472732410138426,153,1,0.09074571010096791,0.09756019191566524,0.03233350279613625,0
18271,78,2.372325177895163,303,1.7646713662146272,44,1,0.016901187368095788,0.05824350768882959,0.004269060259427508,0
14597,1867,3.0384145686432817,343,3.555403218671189,38,1,0.0194641299021924,0.08958157315601947,0.1279029937658423,0
40311,335,6.399747669920892,1138,1.022859304364507,78,1,0.07804743414228235,0.027466586978790543,0.00831038674307261,0
131,2638,0.8586115889516477,60,19.636985736707945,22,0,0.9133423535574894,0.68637693407853,20.137404580152673,1
423,940,0.6054700417402167,37,19.91395176128005,12,0,0.9629612828828888,0.46268165904857456,2.2222222222222223,1
30940,1940,14.788743999939204,1122,0.8840360141794619,41,1,0.17552686352844815,0.06831142857230466,0.06270200387847447,0
25516,756,5.735323831120296,1321,2.7411817687559106,136,1,0.15107824556007995,0.09976722632646592,0.029628468411976798,0
1552,4648,3.088096907769777,200,1.1338146060729601,16,1,0.5481729780476403,0.21953033273946715,2.9948453608247423,1
44625,2914,14.221257760588104,1840,4.3833757954413315,55,1,0.04678106760262543,0.049437081104575814,0.06529971988795519,0
8954,985,12.21554198013697,1244,3.519748777369615,70,1,0.06719940375754954,0.060732441679306595,0.11000670091579183,0
12138,1369,6.5140156632769,1290,0.551716129841519,118,1,0.23220199017197132,0.01882321997690456,0.11278629098698303,0
2568,104,5.561516962768944,1287,2.999729408476371,100,1,0.04570334713480648,0.032280979344785035,0.040498442367601244,0
30503,1168,4.53346588913118,1167,2.3124397930801335,187,1,0.0113962894871672,0.0021846711986201806,0.038291315608300826,0
14123,2785,2.995907489427395,1762,0.5996366396268326,48,1,0.12794511414237017,0.09457151084410245,0.1971960631593854,0
275,3074,1.1677738200924952,41,19.092862312585474,10,0,0.38949767253608686,0.30606574414494336,11.178181818181818,1
34182,1657,11.265964335765865,236,4.336632297222542,125,1,0.23151488995456637,0.03783156071652595,0.048475805979755426,0
1008,4931,2.825041413264156,48,3.0100844882803335,26,0,0.5808381427231242,0.4227485573075518,4.891865079365079,1
42114,2911,2.6750259949333914,1752,2.0507183800140183,74,1,0.14427927059697662,0.030946954908860094,0.06912190720425512,0
20645,2293,9.55255391230319,373,2.8940975554291333,46,1,0.0990002415964038,0.09902851705849414,0.1110680552191814,0
408,6999,1.0053809640665388,50,8.309934553641481,16,0,0.5073790273217489,0.7277852258086057,17.154411764705884,1
8,5214,0.25289857265105525,42,23.877394272604693,7,0,0.3837413076612492,0.691584806562386,651.75,1
337,3014,1.1072261322625345,86,12.86517045892172,20,1,0.8843589448059583,0.6629605181537939,8.943620178041543,1
423,4308,0.6120606924042249,27,16.377076778004227,7,0,0.950381446883928,0.8512546299093446,10.184397163120567,1
91,4185,1.079189951504958,9,24.27098098521996,4,1,0.8747865382824069,0.5409212387605791,45.989010989010985,1
978,4397,2.533440764041285,157,10.545155357981411,47,1,0.5631128959351385,0.354380092181538,4.495910020449898,1
24444,88,9.030478544399443,1951,3.790924338664833,199,1,0.02186162544997136,0.06826711524627593,0.0036000654557355586,0
154,7920,1.3719246817727873,77,0.535013705808699,24,0,0.610551952622435,0.7441706967469344,51.42857142857143,1
32520,147,10.298093746798072,610,4.219196405880931,154,1,0.008897557701619097,0.03267388905686336,0.00452029520295203,0
145,1444,0.4274431867578571,111,4.511257855012549,3,1,0.6841798907548469,0.38125541731499235,9.958620689655172,1
1693,4692,2.8870472414690864,283,10.635985385152111,40,0,0.3518268228688005,0.3291546404719626,2.7714116952155936,1
98,3683,1.2611776079086718,38,6.588571364380115,26,0,0.6154363975757182,0.2969108590791212,37.58163265306123,1
536,1474,0.7171030127011169,189,8.340003767246516,41,0,0.3564938570902273,0.36952565830547235,2.75,1
113,2361,0.7917181624434311,45,1.6701844486192674,29,1,0.5377011988457188,0.9768579669022557,20.893805309734514,1
27912,2046,7.289972864624021,1418,1.9048836569792165,129,1,0.060588423784190576,0.0626802630064844,0.0733018056749785,0
3836,1624,3.9707084971688165,1687,4.729693063864201,159,1,0.17665103224855444,0.09265853832183812,0.4233576642335766,0
76,2366,0.27438438894312706,44,14.017240332265114,0,0,0.726130827590687,0.9958504234430179,31.13157894736842,1
421,1104,0.7296635807128118,66,0.1777219636200711,12,1,0.4362334780271956,0.7037381214879099,2.6223277909738716,1
234,5346,1.149235652374167,26,22.188239070004116,4,1,0.5909979164048937,0.2619886379603932,22.846153846153847,1
479,2151,1.225190054361521,11,9.380479950833765,15,1,0.7961100059334296,0.8481646796026685,4.490605427974947,1
285,3459,0.9759097848781552,53,29.753366350040793,19,0,0.4663891322143602,0.8198622133236972,12.136842105263158,1
356,1685,0.8143171985412078,7,28.326887380927683,0,0,0.6960725950016277,0.9748910522767436,4.73314606741573,1
14689,2462,4.417221118001651,1674,3.1087677069375115,106,1,0.0756937820679918,0.007862671098975805,0.16760841445979985,0
899,1052,7.518177346792591,1546,2.756819576658802,109,1,0.05777021321862405,0.026679454943383085,1.1701890989988877,0
155,6184,0.6362775836189642,72,20.35257755141137,20,0,0.8413128280800628,0.7187980780377634,39.89677419354839,1
441,5008,0.3626467612195224,3,12.740370372553755,22,1,0.33664413676672167,0.761384832604628,11.356009070294785,1
25489,448,12.866600015205568,899,3.1145679201879926,65,1,0.22092099192199743,0.09095644273803012,0.017576209345207736,0
494,4172,0.5601668867181533,71,26.177220578929337,3,0,0.4498367193592039,0.7436064181892443,8.445344129554655,1
5,6240,0.5461815852622581,22,3.142876093543202,29,0,0.7752147626734176,0.6351149571941128,1248.0,1
375,3779,0.8214241509806206,83,24.073794460121114,12,1,0.8309190231163885,0.8107125427530877,10.077333333333334,1
377,5358,0.8524787266168883,22,5.410679048449557,15,0,0.45386049837334663,0.4759113393385467,14.212201591511937,1
325,4081,0.9809913321303725,62,27.81619394372493,16,0,0.71644121464321,0.7253781651653846,12.556923076923077,1
291,1036,0.9057046182656301,1,24.13925092004032,27,0,0.7242767198970812,0.6073962004023001,3.5601374570446733,1
21080,100,12.210997984995803,561,4.115831487957204,199,1,0.22414366461725255,0.031563321536715226,0.004743833017077799,0
1229,1205,0.6400885432083281,48,8.819226144251552,40,0,0.41637543455549975,0.30929261114621276,0.9804719283970708,1
468,1731,0.7444426882509596,48,24.150446403542105,2,0,0.7670713800432676,0.6529487874539002,3.698717948717949,1
54,3389,0.10834402240871677,4,16.646007509974712,11,0,0.5819126589068763,0.36450358042582504,62.75925925925926,1
20056,1080,5.231962822875847,607,3.9916018976328766,148,1,0.12125449688101031,0.08051192087546649,0.053849222177901876,0
100,7820,1.1620094057726975,30,23.532243498546112,9,0,0.8156597146531532,0.5413391844926438,78.2,1
27843,2172,12.428654672873964,180,3.2716036205452452,181,1,0.05349866967457839,0.013377814499396802,0.07800883525482168,0
49889,1444,9.336412590675106,1469,4.9566280189926735,33,1,0.05805617272533578,0.08890006108146659,0.028944256248872497,0
445,6908,0.4697730760554527,75,13.153195348845756,8,0,0.8821480281185317,0.8496266344207952,15.523595505617978,1
13074,1733,13.605642912841653,1046,1.4921979561009788,135,1,0.17373827983576193,0.056920646312942774,0.13255315894141043,0
97,6327,0.9190265170119107,48,18.750803634309868,7,0,0.8384307529971495,0.9853817739053272,65.22680412371135,1
93,1766,3.463536755717205,293,3.825194138790663,31,0,0.47848376688022415,0.2593241471454285,18.989247311827956,1
1064,2722,2.5525754669432428,175,14.86652024886207,10,1,0.2526464291279725,0.3094638648251514,2.558270676691729,1
23619,996,4.683193268449333,603,3.023935085131779,138,1,0.11064433648320385,0.09790318407916675,0.04216943985774165,0
99,5676,1.331627287007532,73,24.725399988760756,11,1,0.7817221057055843,0.6457752359440352,57.333333333333336,1
38358,721,14.521026375647816,1736,1.0832029303794888,47,1,0.04906142917654141,0.05776130806371337,0.018796600448407114,0
366,1056,0.8151087782973961,88,20.81536158816799,20,0,0.6876417680061067,0.5436392988165404,2.8852459016393444,1
39990,624,5.577816774769733,1536,0.5722783924145276,144,1,0.02039373140284148,0.0030353805533004266,0.015603900975243811,0
13523,1340,14.329222164562989,981,4.924875455683103,126,1,0.08546226047931454,0.04173829418004733,0.09909043851216447,0
22118,1327,8.904746242294937,1695,2.9601523425054577,24,1,0.1688640113341064,0.05151670283865888,0.059996383036440906,0
38410,2573,9.542634830550915,1876,2.2580694994367265,91,1,0.07814950622707503,0.04091825874584886,0.06698776360322832,0
89,7679,0.8065381928864572,81,12.081349489551007,0,0,0.4966182911473198,0.3769772113458394,86.28089887640449,1
21899,2566,12.114725416220775,1310,0.5090833298670526,151,1,0.1879562864891703,0.05281892617563562,0.117174300196356,0
25399,1915,3.773999199426715,1972,1.4025211298284233,63,1,0.22676049010375546,0.03845158137062665,0.07539666916020316,0
34954,2020,14.910048654341484,838,1.8306260331872188,185,1,0.09983314504980564,0.016144768603292104,0.05779023859930194,0
243,2910,0.45341505074467275,23,13.075450785408247,17,1,0.4169292469367068,0.6088038108356695,11.975308641975309,1
46396,986,9.628966194708495,973,3.1482722082154497,173,1,0.13849831387578274,0.09861767972836949,0.021251832054487454,0
278,4414,1.2039843662283296,70,22.770841441536085,7,0,0.36432726445397434,0.20452168387294778,15.877697841726619,1
136,5041,0.8780631341864344,74,25.620490010063595,25,0,0.6001980529146469,0.5288340523367445,37.06617647058823,1
22586,104,11.451933037597781,566,2.825554726076712,141,1,0.0621349552318565,0.010621382758845622,0.0046046223324183125,0
16571,1191,11.751148426958691,1290,0.5454077301006113,194,1,0.05207884750212949,0.04318070951077773,0.07187254842797658,0
23586,523,6.774832935783778,504,4.892841387446377,186,1,0.23321692253165827,0.040035662683983064,0.022174171118460102,0
18427,2651,11.830076671503093,712,4.457734568276569,50,1,0.1827175864440401,0.06929089110247677,0.14386498073479134,0
11093,2259,14.65122248647821,1808,0.833189980605566,182,1,0.12154341352622075,0.0867702097919239,0.2036419363562607,0
117,4236,0.4267679396136662,87,22.584510782664292,14,1,0.8734151500673608,0.4200322071525867,36.205128205128204,1
258,1724,1.3061957585071697,18,16.810559220598854,25,0,0.39960035302765506,0.6650713735458389,6.682170542635659,1
38667,405,14.685790721944814,1044,4.013293339404054,110,1,0.23536855937651635,0.05260940132515421,0.010474047637520367,0
52,1242,0.37485258245533476,61,23.548668458595223,28,0,0.4307223992181288,0.29124023816431904,23.884615384615383,1
77,2761,1.0619217400517835,21,15.963982187470572,18,1,0.4837391183015337,0.4223376086154873,35.857142857142854,1
31224,1840,3.650604278356234,1560,2.4366863736085698,69,1,0.2362560161451422,0.052870731988405265,0.05892902895208814,0
912,4733,1.5560267966415398,241,2.7255786793123447,53,0,0.5827950318955301,0.310609884308456,5.18969298245614,1
887,4329,0.31212591841256687,104,6.630106666729002,41,1,0.32311855060310474,0.4650641583602223,4.880496054114994,1
82,6793,1.0711787113873739,35,7.872234677122351,2,0,0.5299563380365042,0.6769104493572279,82.84146341463415,1
56,2071,1.0929227351891653,74,13.233484922950009,16,0,0.8258038574758078,0.6268068689076107,36.982142857142854,1
35016,2035,14.73697709701493,1381,4.662712289043565,51,1,0.13993616533341874,0.02854040684634225,0.058116289696138905,0
24,2822,0.7140850532265927,46,14.4201033691523,2,0,0.658881650630168,0.9412456921134704,117.58333333333333,1
241,6160,1.1835609063030708,16,27.326367144193313,24,1,0.46929706294532225,0.2621379306182709,25.560165975103736,1
31177,1895,4.060880450358142,721,1.4049442734920035,93,1,5.6759554563884373e-05,0.08437287927102576,0.06078198672098021,0
353,7402,0.9634172452606724,52,19.03604800098323,8,1,0.6822172153245252,0.861984767805605,20.96883852691218,1
5035,87,14.15426947191417,537,2.4638881942831685,79,1,0.046604951213493645,0.0019972932578028123,0.01727904667328699,0
40494,2110,12.054169452907896,999,4.259335238789566,31,1,0.017788919719477436,0.04852304557653562,0.05210648491134489,0
18247,2942,7.558497246723941,577,4.851737066417157,130,1,0.04611476276497084,0.03049031243850635,0.16123198333972708,0
1076,697,3.763964605977193,135,2.538036598738268,49,0,0.4272917527876047,0.41188461007215404,0.6477695167286245,1
381,1854,0.9507747281029859,1,18.897615121837788,11,1,0.4932525952485872,0.7644021285305098,4.866141732283465,1
216,1167,3.0159441170225936,246,1.1293924041350942,30,1,0.5496854784054884,0.14572882872340567,5.402777777777778,1
241,3200,0.5746040545897602,17,15.79558343199708,21,0,0.9338426342439279,0.29740159811814276,13.278008298755188,1
142,4547,1.4470357182426914,49,10.159298143435896,0,0,0.8983740370945315,0.3711693846726363,32.021126760563384,1
25133,1268,10.953401452501033,1561,1.4775389890385486,179,1,0.23524808064360928,0.023647491223869457,0.05045159750129312,0
42176,2962,10.17477558078706,1787,1.416102698958622,45,1,0.24788319395684663,0.034695895037758585,0.07022951441578149,0
288,5438,1.4005183591994026,58,18.79456919912272,14,0,0.6024173597436191,0.8222332643357524,18.881944444444443,1
435,4083,4.8781168524116065,190,2.25979778889469,38,1,0.5142339248934,0.16041399699877046,9.386206896551725,1
252,1849,0.9201027697832567,43,27.93361355830052,4,0,0.31806501773386175,0.27466249621586114,7.337301587301587,1
26841,898,6.0525662921981755,1890,3.3259702217184413,192,1,0.12501456479777168,0.0687234343460683,0.03345627957229611,0
12888,1822,4.94663808383383,1887,1.5291248423016415,134,1,0.23918010847233745,0.027900829034779664,0.14137181874612043,0
35111,1558,12.063546481613162,1967,3.1196471341000933,177,1,0.015056736225074363,0.06834294151572705,0.04437355814417134,0
196,2670,0.8018318171340587,55,18.98801641413134,21,1,0.6711732684563698,0.9760458880304557,13.622448979591837,1
35507,1681,9.761196822053968,1957,1.4358036168022548,145,1,0.08564777070278295,0.07806993041716287,0.047342777480496805,0
260,2506,0.8199224094955065,40,4.565238056457536,25,0,0.7171487684817137,0.6792101096916898,9.638461538461538,1
35457,2090,6.725563264531016,542,2.747442964400759,88,1,0.24893361301283076,0.024317998026422594,0.058944637166144905,0
19938,1382,6.370429007993097,1907,1.9039280914688832,127,1,0.0766038623377591,0.0064094711036175485,0.06931487611595948,0
261,5295,0.20736834845108565,69,12.892110267893354,2,1,0.7214712810891448,0.5929127753077297,20.28735632183908,1
476,2694,0.03582628697871415,59,12.396101417905763,17,1,0.7920759644812504,0.9294034656011816,5.659663865546219,1
89,1377,1.1299693978188856,71,9.544565574124801,24,1,0.958221307267485,0.746195071701633,15.47191011235955,1
45645,1187,13.95541128418516,501,0.5257336161235517,48,1,0.11877508517293012,0.021076309942990624,0.026005038887063205,0
2633,573,3.6498174667700702,1740,3.3549086537896264,107,1,0.1594435354613979,0.02852058026804141,0.2176224838587163,0
489,7907,1.2468687076349139,15,20.515290919360844,15,1,0.9229517391230684,0.7155169298254926,16.169734151329244,1
414,5798,0.8420337362840069,18,22.72387570022066,12,1,0.9183578086216382,0.23484854445793601,14.004830917874395,1
166,2652,0.6388397325550227,52,29.90017825658376,3,0,0.7753901819344033,0.853488384432818,15.975903614457831,1
1901,1447,3.732628410804733,74,7.614444603955267,33,1,0.6721760417358751,0.2960160825762248,0.7611783271962125,1
3467,74,2.145716075320424,1121,2.0515163903269116,26,1,0.08639489646770326,0.07475206367465048,0.021344101528699165,0
24414,2894,1.9506786241161465,650,0.8366954233773787,92,1,0.01548662964474698,0.09322668839209723,0.11853854345867125,0
344,7151,1.0906967953228912,16,21.16088072690046,5,1,0.5928582370924049,0.3512136538676434,20.787790697674417,1
6149,1605,13.62653196845153,858,4.505256614593637,117,1,0.20739067892076246,0.09306722555623984,0.2610180517157261,0
402,2592,0.18969636810535673,74,20.929391483391747,12,0,0.5458519137469416,0.3055438606030487,6.447761194029851,1
44617,383,10.790806189199039,1801,4.95538869230367,197,1,0.04247176830476432,0.04283518005688463,0.008584171952394828,0
283,4068,0.6807698457103674,16,25.175770286146154,12,1,0.8846718834166016,0.3417675038569916,14.374558303886927,1
138,4916,0.9928523647078928,75,4.734921785433691,25,0,0.33188510917574676,0.6980750372501521,35.6231884057971,1
162,3709,0.9929547591759512,37,7.167140870027296,7,1,0.8722726911706844,0.4339563687979167,22.895061728395063,1
205,2496,0.5753017686509654,32,15.22910167969042,24,0,0.6029957747569696,0.45239136518577916,12.175609756097561,1
490,7632,1.3494187340584727,80,19.320793113358324,29,1,0.5525518807551086,0.3463150178633594,15.575510204081633,1
38041,2758,8.447877418742406,452,1.0467292598949443,95,1,0.02670017600059091,0.023287914615181506,0.0725007229042349,0
42489,2498,8.95893379956679,1291,1.608287084647392,191,1,0.10942920623338534,0.030891772284376607,0.05879168726023206,0
1794,2866,2.709349715265761,118,10.927733771413207,14,0,0.5772646694133707,0.1861942487771939,1.5975473801560758,1
421,3497,0.6709094522356831,44,2.2983229278333974,6,1,0.6837426409545061,0.7559722150549113,8.306413301662708,1
1202,309,1.371912218353752,116,3.296559259069782,15,0,0.4275448330532039,0.4856705044524604,0.25707154742096505,1
4358,2189,9.865942442692113,912,1.0969005992042893,147,1,0.15006285252489576,0.09167560031187467,0.5022946305644791,0
345,4800,0.2467880585892186,45,5.3882621648190865,24,1,0.8009735360858037,0.24295775035149944,13.91304347826087,1
8992,352,6.839858632379577,1931,4.019069007198352,37,1,0.18906344785560858,0.058172152747347675,0.03914590747330961,0
103,7880,0.046602195366684473,77,29.08083734987328,21,0,0.7882228870587087,0.6555461464758837,76.50485436893204,1
12035,2903,8.25601167326501,1465,2.4686686697369438,181,1,0.08885983434101544,0.07817798259287263,0.24121312837557124,0
479,7637,1.49322541609983,63,15.435808097467214,15,0,0.9624162294458711,0.22653932620461906,15.943632567849686,1
2895,1811,7.847465001404978,322,3.429308008031327,196,1,0.020153851292400438,0.030449042435403043,0.6255613126079448,0
414,900,0.6844752308264435,63,25.39305528921921,17,1,0.7991197416023677,0.8610061834656553,2.1739130434782608,1
7141,2802,6.139453100222891,1979,3.1854938898276033,115,1,0.13954279597261018,0.07697314182968802,0.39238201932502453,0
384,2277,1.2915500999583607,47,5.744802297924069,10,0,0.37048552077266217,0.3692582451914419,5.9296875,1
14186,1510,1.7816253804357642,1128,3.2888055714489015,108,1,0.1192097194332811,0.08018401684528059,0.10644297194417031,0
15306,475,5.667433035538136,1649,2.723664517870472,163,1,0.04545441320933469,0.022047048099936985,0.03103358160198615,0
13496,2707,2.507502493550603,1831,1.7748714309121878,60,1,0.12638019793087257,0.03552839742369226,0.20057794902193243,0
1587,4273,3.261731237915691,173,1.9327092231444603,28,1,0.6318482295013461,0.4333888406720193,2.692501575299307,1
402,1456,0.976241925733992,58,3.5506230397976255,25,1,0.3057653691143721,0.530733260139127,3.6218905472636815,1
245,3762,1.2493403923308442,57,24.354393208373356,6,0,0.5188594200486536,0.8174478210159966,15.355102040816327,1
6390,2159,11.848945073617186,1331,1.5126884427689244,144,1,0.2298020077634313,0.05347994662811925,0.3378716744913928,0
1051,3404,0.39354458571282613,223,13.270798583223117,24,0,0.42130251489046666,0.35830598027717475,3.2388201712654614,1
439,3764,0.0658216325531154,36,9.421320090529324,14,0,0.328009191374587,0.9680101258021749,8.574031890660592,1
1896,378,0.9821595453637016,198,5.084134420525053,13,1,0.22139164049189708,0.2990581364185366,0.19936708860759494,1
513,591,3.8177561702969265,33,8.770127210647917,28,1,0.4218554276094931,0.30660498504982986,1.152046783625731,1
240,4793,0.7391720187974335,16,27.60817106407223,22,0,0.613559692024015,0.5583130758755706,19.970833333333335,1
21433,988,4.432322818831342,1769,0.5658271649495408,138,1,0.15245319038702926,0.09654486346006214,0.04609713992441562,0
361,763,2.0559771862701677,1016,2.459784314624858,100,1,0.2386414822147027,0.0565415939752538,2.113573407202216,0
253,2035,0.3618665040570418,55,6.06249495023771,11,1,0.5041037387030357,0.9879502951766908,8.043478260869565,1
176,1389,0.9371930980780878,4,10.455274493462564,8,1,0.45672806331397947,0.4729616579137228,7.892045454545454,1
415,3153,0.36899961046019275,9,27.99675183957385,25,0,0.5168878400693748,0.6078992450451223,7.597590361445783,1
